"","STU_ID","UWFGPA1stYear","Prior_Hours","StartMajor","ReStartMajor","Gender","Ethnicity","ReEthnicity","County","ReCounty","FirstMathCrs","ReFirstMathCrs","FirstMathCrsGrade","UWFHour1stTerm","UWFGPA1stTerm","Drop1stYear","GPA_HIGHSCHOOL","ENC1101","ENC1101grade","CHM2045","CHM2045grade","BSC2010","BSC2010grade","BSC2844","BSC2844grade","PSY2012","PSY2012grade","X","Cohort","Term","FirstTermCRSs","FristTermGrades","DEPTCode"
"704","CB2581CF7448C22222FFB11405E007C29581C84B",3.647058824,71,"Environmental Management","Environmental Management","F","White","White","OKAL","OKAL","NoAttempt","NoAttempt","NoAttempt",14,3.785714286,"Retained",4.79,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",703,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010L_CHM2045_CHM2045L_ECO3003_GEO3372_IDH1040","A_A_A_B+_A_A-","BY_CHM_CHM_ME_EVR_HON"
"705","CB2642DE46ED63DFC6F4212CFCCAB04DE69D9EB7",3.564,0,"Cybersecurity","Cybersecurity","M","Hispanic","Hispanic","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",12,3.6,"Retained",3.52,"ENC1101","B","Others","Others","Others","Others","Others","Others","Others","Others",704,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CHM1020_COP2334_ENC1101","A_A-_B","CHM_SS_EF"
"706","CB5C9437A83CFC5D10AFCF02EE588602C9BAF5E0",2.715151515,0,"Marine Biology","Marine Biology","M","White","White","SANT","SANT","MAC1105C","MAC1105C","A-",14,2.492857143,"Retained",3.71,"ENC1101","B-","Others","Others","BSC2010","C","Others","Others","Others","Others",705,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_ENC1101_MUH2930","C_B_B-_D","BY_BY_EF_MUS"
"707","CB622F6EE8825C2E3E2E1772393AE523766BC8CD",2.428,9,"Natural Science","Natural Science","M","White","White","ESCA","ESCA","MAC1147","MAC1147","W",10,2.86,"Retained",4,"Others","Others","Others","Others","Others","Others","Others","Others","PSY2012","C+",706,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","GLY2010_GLY2010L_PSY2012_REL1300","B_A-_C+_B","EVR_EVR_PSY_PR"
"708","CBE19996B059BD2E98CD031258C97299C07D1159",3.564,12,"Computer Science","Computer Science","M","White","White","GULF","Others","MAC1147","MAC1147","B",13,3.553846154,"Retained",3.16,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",707,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","AST1002_COP2253_LIT2000","A-_A_A-","PHY_SS_EF"
"709","CBFF95C35E19A61925C96BAA9BB13296538B60C3",3.513793103,0,"Information Technology","Information Technology","M","Non-Resident Alien","Others","NUSA","Others","NoAttempt","NoAttempt","NoAttempt",13,3.307692308,"Retained",3.67,"ENC1101","B","Others","Others","Others","Others","Others","Others","Others","Others",708,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","ARH1000_CGS2920_ENC1101_GLY2010_SPM2010","A_A_B_C+_A-","ART_IT_EF_EVR_LPS"
"710","CC3E9E702291839BBD40A98893E0E65E2FF88248",3.058823529,0,"Biomedical Sciences","Biomedical Sciences","F","Two or More","Two or More","SANT","SANT","MAC1147","MAC1147","B",14,3.414285714,"Retained",3.95,"Others","Others","Others","Others","BSC2010","B+","Others","Others","Others","Others",709,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_ENC1102_IDH1040","B+_A_A_B+","BY_BY_EF_HON"
"711","CC89D14B51DB1879E6557A44B4F8F4DEF2D7AF26",4,73,"Mechanical Engineering","Mechanical Engineering","M","White","White","OKAL","OKAL","NoAttempt","NoAttempt","NoAttempt",13,4,"Retained",4.1,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",710,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","EGM2500_EGN3365_EGN3913L_EGS4032_EML3022","A_A_A_A_A","MEC_MEC_MEC_ECP_MEC"
"712","CCE2441C503DB42AC2063D50DE918336CA7ED7FD",2.860606061,0,"Biomedical Sciences","Biomedical Sciences","F","Hispanic","Hispanic","BROW","Others","MAC1105C","MAC1105C","A-",14,2.978571429,"Retained",3.87,"ENC1101","B-","Others","Others","BSC2010","C+","Others","Others","Others","Others",711,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_ENC1101_SYG2000","C+_C_B-_B+","BY_BY_EF_ANT"
"713","CCE65B3CC99E50CFE57D5B213B865261E41EB75A",3.7625,68,"Biomedical Sciences","Biomedical Sciences","F","White","White","POLK","Others","MAC2311","MAC2311","A",13,3.692307692,"Retained",4.23,"Others","Others","Others","Others","Others","Others","BSC2844","A","Others","Others",712,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2011_BSC2011L_BSC2844_CHM2046_CHM2046L","B_B_A_A_A","BY_BY_BY_CHM_CHM"
"714","CCF48BA5922F5B162523B1A0B5447B2B2358A823",2.392105263,7,"Electrical Engineering","Electrical Engineering","M","White","White","ESCA","ESCA","MAC1105C","MAC1105C","C+",13,2.161538462,"Retained",3.53,"ENC1101","B","Others","Others","Others","Others","Others","Others","PSY2012","D+",713,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CHM1020_ENC1101_PSY2012","C_B_D+","CHM_EF_PSY"
"715","CD4BA8613C158CD3E4A67D7E7800EB4471CE5880",0,0,"Marine Biology","Marine Biology","M","White","White","HILL","HILL","MAC1105C","MAC1105C","W",4,0,"Dropped",3.67,"ENC1101","W","Others","Others","BSC2010","F","BSC2844","W","Others","Others",714,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_ENC1101_SLS1109","F_F_W_W_W","BY_BY_BY_EF_SLS"
"716","CD6FA48DF8EE6E345E62E7198D6743921955AF19",0,3,"Marine Biology","Marine Biology","F","Two or More","Two or More","OKAL","OKAL","MAC1147","MAC1147","B-",7,1.542857143,"Dropped",3.9,"ENC1101","W","Others","Others","BSC2010","W","Others","Others","Others","Others",715,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT2000_BSC2010_BSC2010L_ENC1101","F_W_W_W","ANT_BY_BY_EF"
"717","CDAF2A1D9A27259A9D9F2DB5428818CF012B2089",3.251612903,0,"Software Design & Development","Software Design & Development","M","White","White","SANT","SANT","MAC1147","MAC1147","B-",16,3.43125,"Retained",3.83,"ENC1101","A-","Others","Others","Others","Others","Others","Others","Others","Others",716,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM1020_COP2253_ENC1101_GEB1011","B+_A-_A-_A","CHM_SS_EF_MM"
"718","CDDD80AA4E209F00FA7DE3D74EA014CB1C2900D1",3.2,12,"Biology","Biology","F","White","White","SANT","SANT","MAC1147","MAC1147","W",8,2.4875,"Retained",4.02,"Others","Others","Others","Others","BSC2010","C+","BSC2844","C","Others","Others",717,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_ENC1102","C+_C_C_B","BY_BY_BY_EF"
"719","CE5D6DD225EA4DF4F1921C251234BE0B734BDA4A",3.880645161,6,"Chemistry","Chemistry","F","Non-Resident Alien","Others","SANT","SANT","MAC1147","MAC1147","A",14,3.935714286,"Retained",4.08,"Others","Others","CHM2045","A","Others","Others","Others","Others","PSY2012","A",718,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_GEA2000_PSY2012_PSY2012","A_A_A-_A_A","CHM_CHM_EVR_PSY_PSY"
"720","CE6301F5347C9ED746A4396278ADE13CEED3FB04",2.104545455,12,"Biomedical Sciences","Biomedical Sciences","F","White","White","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",10,2.23,"Retained",3.15,"Others","Others","CHM2045","W","BSC2010","D","Others","Others","Others","Others",719,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_CHM2045_CHM2045L_LIT2000_MUH2930","D_D+_W_W_A_C","BY_BY_CHM_CHM_EF_MUS"
"721","CE8FB14E4EA5EB38E503F70E61166093B83296B5",2.930555556,44,"Electrical Engineering","Electrical Engineering","M","White","White","ESCA","ESCA","MAC2313","Others","B+",15,3.073333333,"Retained",4.465,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",720,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","EGS1006_EGS4032_LIT2000_PHY2049_PHY2049L","A_C+_A_C_A","MEC_ECP_EF_PHY_PHY"
"722","CED1849F60D8EC50CB7FFC05133D4BECB34B4A98",3.29375,6,"Biomedical Sciences","Biomedical Sciences","F","White","White","SANT","SANT","MAC1105C","MAC1105C","C+",14,2.885714286,"Retained",3.86,"Others","Others","Others","Others","BSC2010","C+","Others","Others","PSY2012","A-",721,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_LIT2000_PSY2012","C+_B+_B+_A-","BY_BY_EF_PSY"
"723","CEDA31FD1BBE0B76C0DB41C7F373E941D811AF58",3.374074074,13,"Biology","Biology","M","White","White","NFLA","NFLA","MAC1105C","MAC1105C","D+",14,2.085714286,"Retained",4.5,"ENC1101","A-","Others","Others","BSC2010","C","Others","Others","Others","Others",722,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_ENC1101_SPC2608","C_F_A-_C+","BY_BY_EF_COM"
"724","CEF3092D8905CADB935E9A0566CCF42F21B6779C",0,57,"Mathematics Teaching","Others","F","White","White","WALT","WALT","MAC1147","MAC1147","W",0,0,"Dropped",3.68,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",723,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","COP2253_EDF1005_EDG3323_ENC3455","W_W_W_W","SS_TED_TED_EF"
"725","CF7C327B054C43C10B4A949FFD14253E5685EB18",2.82,0,"Cybersecurity","Cybersecurity","M","White","White","ESCA","ESCA","MAC1105","MAC1105","C-",15,2.82,"Dropped",3.54,"ENC1101","A","Others","Others","Others","Others","Others","Others","Others","Others",724,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CIS2530_ECO2013_ENC1101_MUH2930","C-_A-_A_B","SS_ME_EF_MUS"
"726","CF903C9CDED2C2ED4657793D900FFCDD75F79DA2",3.678125,0,"Cybersecurity","Cybersecurity","F","White","White","NFLA","NFLA","MAC1147","MAC1147","A",16,3.75625,"Retained",3.4,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",725,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ARH1000_CIS2530_ECO2013_IDH1040","A_B_A_A-","ART_SS_ME_HON"
"727","CFD1D4BBA93184DA132956E921351E8E98CCCFC8",2.193939394,74,"Biomedical Sciences","Biomedical Sciences","F","Two or More","Two or More","OKAL","OKAL","MAC1147","MAC1147","C+",15,2.326666667,"Retained",3.61,"Others","Others","CHM2045","C","Others","Others","Others","Others","Others","Others",726,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2011_BSC2011L_CHM2045_CHM2045L_HSC3555","B_C_C_B-_C","BY_BY_CHM_CHM_BY"
"728","D01B5AED913E6E2A9875E7505CE10515F57C8DC2",3.888888889,34,"Biomedical Sciences","Biomedical Sciences","F","Not Reported","Not Reported","OKAL","OKAL","MAC1147","MAC1147","A",12,3.75,"Retained",4.33,"Others","Others","Others","Others","BSC2010","A","BSC2844","A","Others","Others",727,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_IDH1040_PHI2010","A_A_A_W_B","BY_BY_BY_HON_PR"
"729","D0423A6CD297D501228D2D05211E722699048358",2.8,4,"Mechanical Engineering","Mechanical Engineering","M","White","White","DUVA","DUVA","MAC1147","MAC1147","D+",12,1.4,"Retained",2.81,"Others","Others","CHM2045","F","Others","Others","Others","Others","Others","Others",728,"2018_2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","AFR1101_AFR1101L_CHM2045_CHM2045L_EGS1006_ENC1102","W_W_F_C+_B+_C","AFR_AFR_CHM_CHM_MEC_EF"
"730","D04FCABAAB63EB09EC36327C41DF6491122C6C8E",2.714285714,27,"Biomedical Sciences","Biomedical Sciences","F","White","White","SANT","SANT","MAC1147","MAC1147","D",14,2.714285714,"Dropped",3.82,"Others","Others","CHM2045","B","Others","Others","Others","Others","Others","Others",729,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_HSC3535_IDH1040_LIT2000","B_A_B_W_A","CHM_CHM_AHLS_HON_EF"
"731","D1FE93F8812DBF72C04EE61315B90C7C38CC0A2A",1.333333333,9,"Electrical Engineering","Electrical Engineering","M","White","White","ESCA","ESCA","MAC1147","MAC1147","F",13,0.923076923,"Dropped",3.08,"ENC1101","D","Others","Others","Others","Others","Others","Others","PSY2012","D",730,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","CHM1020_ENC1101_PSY2012","C_D_D","CHM_EF_PSY"
"732","D222E9C0FCCDCF57D0EDF01BA015F07929554A61",1.964,0,"Biomedical Sciences","Biomedical Sciences","M","Hispanic","Hispanic","ESCA","ESCA","MAC1105C","MAC1105C","C+",14,1.657142857,"Retained",2.51,"ENC1101","C-","Others","Others","BSC2010","D+","Others","Others","Others","Others",731,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT2000_BSC2010_BSC2010L_ENC1101","D_D+_C_C-","ANT_BY_BY_EF"
"733","D22B69B1A2D4D17B3614C5CD4ABD224A6F823F95",2.485714286,6,"Marine Biology","Marine Biology","M","African American","African American","DUVA","DUVA","MAC1147","MAC1147","W",8,1.1125,"Retained",2.94,"ENC1101","D+","Others","Others","BSC2010","D","BSC2844","C","Others","Others",732,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_ENC1101","D_F_C_D+","BY_BY_BY_EF"
"734","D22D90424A01371210ED5FE20F6E145B5D9FA8F8",2.569230769,0,"Biology","Biology","F","White","White","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",13,2.569230769,"Dropped",3.61,"ENC1101","B","Others","Others","BSC2010","C","Others","Others","Others","Others",733,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_CCJ2002_ENC1101","C_D+_A-_B","BY_BY_CJS_EF"
"735","D2FD02CFDCC07FC4F487883EC465580F5EA5CF1B",2.858823529,0,"Biology","Biology","F","Two or More","Two or More","OKAL","OKAL","MAC1147","MAC1147","A-",15,3.093333333,"Retained",3.79,"Others","Others","CHM2045","A-","BSC2010","B","Others","Others","Others","Others",734,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_CHM2045_CHM2045L_IDH1040","B_B-_A-_A-_C-","BY_BY_CHM_CHM_HON"
"736","D34E0D9CC4D44D20D1A3C398A1E76DAF3EA46EBC",3.485365854,16,"Mechanical Engineering","Mechanical Engineering","M","White","White","SANT","SANT","MAC2311","MAC2311","A",17,3.717647059,"Retained",3.78,"ENC1101","A-","Others","Others","Others","Others","Others","Others","PSY2012","B",735,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","EEL4834_EGS1006_ENC1101_EUH1000_PSY2012","A_A_A-_A-_B","ECP_MEC_EF_HIS_PSY"
"737","D4068F21ACFE479863D750291483EC426831C792",2,12,"Cybersecurity","Cybersecurity","M","Two or More","Two or More","SANT","SANT","MAC1147","MAC1147","C",13,1.930769231,"Retained",3.19,"Others","Others","Others","Others","Others","Others","Others","Others","PSY2012","C-",736,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","COP2253_PSY2012_REL1300","D_C-_B","SS_PSY_PR"
"738","D425E95D2BCA6726440E8DCFB346B0446BE797A0",3.6,15,"Marine Biology","Marine Biology","F","White","White","ESCA","ESCA","MAC2311","MAC2311","A",15,3.86,"Retained",4.39,"Others","Others","CHM2045","A","BSC2010","B+","Others","Others","Others","Others",737,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_CHM2045_CHM2045L_ENC1102","B+_A_A_A_A","BY_BY_CHM_CHM_EF"
"739","D4261A84A83274322E0EA07BC7EE43E89E041528",2.7625,0,"Marine Biology","Marine Biology","M","White","White","NFLA","NFLA","MAC1105C","MAC1105C","C",14,2.214285714,"Retained",2.75,"ENC1101","B","Others","Others","BSC2010","D","Others","Others","Others","Others",738,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT3137_BSC2010_BSC2010L_ENC1101","B_D_C_B","ANT_BY_BY_EF"
"740","D47E7D620EFE7294AF479EE9C6AECC594FA787D2",0,21,"Electrical Engineering","Electrical Engineering","M","Two or More","Two or More","SANT","SANT","MAC1147","MAC1147","C",15,2.333333333,"Dropped",4.18,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",739,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","ARH1000_CHM2045_CHM2045L_EGS1006_EGS4032","B_A_B+_B-_F","ART_CHM_CHM_MEC_ECP"
"741","D4988453B7D1DC837433CFFCB36F69B6F973C566",2.872727273,0,"Biomedical Sciences","Biomedical Sciences","F","Hispanic","Hispanic","HILL","HILL","MAC1105C","MAC1105C","B",14,2.435714286,"Retained",3.03,"ENC1101","C","Others","Others","BSC2010","C","Others","Others","Others","Others",740,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_ENC1101_LIT2000","C_C_C_B-","BY_BY_EF_EF"
"742","D4B0E2F495276019A46C8043A6534B9F5A41DB35",3.593548387,3,"Engineering","Engineering","M","Hispanic","Hispanic","ESCA","ESCA","MAC1147","MAC1147","B+",14,3.535714286,"Retained",3,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",741,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_FIN2104_SPM2010","A_B+_B+_A-","CHM_CHM_AF_LPS"
"743","D4C057FBA915165311F51015155D11010B9B59DF",3.162068966,7,"Biomedical Sciences","Biomedical Sciences","M","Hispanic","Hispanic","NFLA","NFLA","MAC1105C","MAC1105C","B",12,3.408333333,"Retained",4.56,"Others","Others","Others","Others","BSC2010","B+","BSC2844","A","Others","Others",742,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT2400_BSC2010_BSC2010L_BSC2844","A_B+_B_A","ANT_BY_BY_BY"
"744","D4E7A18B24F744F601837727300E204E1BD1097C",2.834615385,68,"Marine Biology","Marine Biology","F","Two or More","Two or More","OKAL","OKAL","MAC2311","MAC2311","B+",14,3.521428571,"Retained",4.13,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",743,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2011_CHM2046_CHM2046L_LIT2000","B_A_A_A-","BY_CHM_CHM_EF"
"745","D4F510F4628E0E0BE99E9FCB17519B2DA63AA757",2.909090909,19,"Cybersecurity","Cybersecurity","M","White","White","SANT","SANT","MAC2311","MAC2311","F",13,1.776923077,"Retained",4.22,"Others","Others","Others","Others","Others","Others","Others","Others","PSY2012","B-",744,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","COP2253_IDH1040_PSY2012","B_C_B-","SS_HON_PSY"
"746","D4F95BBF4E962BFBF4AF659674E6C57EA08573E0",2.290625,48,"Biology","Biology","M","White","White","OKAL","OKAL","NoAttempt","NoAttempt","NoAttempt",13,2.992307692,"Retained",3.44,"Others","Others","CHM2045","B-","Others","Others","Others","Others","Others","Others",745,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_ENC1102_HSC3535_SPC2608","B-_C-_B-_B_A","CHM_CHM_EF_AHLS_COM"
"747","D53E8E90A492308A152F75A8809ED9549DFD8CF4",3.318518519,24,"Biochemistry","Biochemistry","F","White","White","OKAL","OKAL","MAC1114","Others","A-",12,3.433333333,"Retained",4.43,"Others","Others","CHM2045","A-","BSC2010","B","BSC2844","A","Others","Others",746,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_CHM2045_CHM2045L","B_C_A_A-_A","BY_BY_BY_CHM_CHM"
"748","D5E06F4A20BCD6E31F1EF680BBBFA269FF3C287A",3.218181818,34,"Biomedical Sciences","Biomedical Sciences","M","White","White","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",12,3.666666667,"Retained",4.44,"Others","Others","CHM2045","A","BSC2010","B","BSC2844","B","Others","Others",747,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_CHM2045_CHM2045L_REL1300","B_A_B_A_A_A","BY_BY_BY_CHM_CHM_PR"
"749","D676539284567AB4B8F910413BC3FF2B279E1CA8",3.4,74,"Biomedical Sciences","Biomedical Sciences","F","Not Reported","Not Reported","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",15,3.106666667,"Retained",4.51,"Others","Others","Others","Others","Others","Others","BSC2844","A","Others","Others",748,"2018_2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BCH3033_BCH3033L_BSC2844_GEY4001_PCB3063C_PHY2054","C_B+_A_A_B+_B-","BY_BY_BY_AHLS_BY_PHY"
"750","D68201EDE2B26E20D21D441C254877FB7E5DA390",3.55,15,"Cybersecurity","Cybersecurity","F","White","White","NFLA","NFLA","MAC1147","MAC1147","A-",16,3.55,"Dropped",3.74,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",749,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CGS2060_CIS2530_COP2253_CRW2001","A-_C+_A_A","SS_SS_SS_EF"
"751","D6C8ABA452EA53281D1DF1139B26A60EAC3A885C",2.825806452,0,"Biomedical Sciences","Biomedical Sciences","F","Two or More","Two or More","ESCA","ESCA","MAC1105C","MAC1105C","D+",13,2.146153846,"Retained",2.83,"ENC1101","B","Others","Others","BSC2010","C","Others","Others","Others","Others",750,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_ENC1101_MSL1001_MSL1001_MSL1001","C_C+_B_B-_B-_B-","BY_BY_EF_MIS_MIS_MIS"
"752","D718F9D22E4CFC8227CB9E5728AD104AB7BC674F",0,7,"Cybersecurity","Cybersecurity","M","White","White","SANT","SANT","MAC1105C","MAC1105C","D",13,0.7,"Dropped",2.8,"ENC1101","C-","Others","Others","Others","Others","Others","Others","Others","Others",751,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CGS2060_CIS2530_COP2253_ENC1101","F_F_W_C-","SS_SS_SS_EF"
"753","D77D7A928C62B2C5BEA7F480FED021D3D8EF43D7",2.88125,10,"Cybersecurity","Cybersecurity","M","White","White","SANT","SANT","MAC2312","MAC2312","B",13,3.023076923,"Retained",4.25,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",752,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","COP2253_IDH1040_LIT2000","B-_B-_A-","SS_HON_EF"
"754","D79EC0B02C082B0C736544C99151082898549AE0",3.051111111,7,"Computer Engineering","Computer Engineering","M","African American","African American","ESCA","ESCA","MAC1105C","MAC1105C","B-",13,3.3,"Retained",3.47,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",753,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","CHM1020_ENC1102_MUL2010","A_A-_B","CHM_EF_MUS"
"755","D81592BF923EEE479A51EB42CA7916BEE82EC7F1",3.659259259,13,"Chemistry","Chemistry","M","White","White","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",13,4,"Retained",4.29,"ENC1101","A","CHM2045","A","Others","Others","Others","Others","PSY2012","A",754,"2018_2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","AMH2010_CHM2045_CHM2045L_ENC1101_PSY2012_PSY2012","A_A_A_A_A_A","HIS_CHM_CHM_EF_PSY_PSY"
"756","D8346BCB07D0B45AD13426D438EA47B1DFFA0553",3.575,19,"Biomedical Sciences","Biomedical Sciences","M","White","White","SANT","SANT","MAC1147","MAC1147","A",13,3.384615385,"Retained",4.23,"Others","Others","CHM2045","B","Others","Others","BSC2844","A","Others","Others",755,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2011_BSC2011L_BSC2844_CHM2045_CHM2045L","B_C_A_B_A","BY_BY_BY_CHM_CHM"
"757","D877C32D35B31DEFBA199CA00FB851091DDCDAC9",3.321875,6,"Cybersecurity","Cybersecurity","M","White","White","NFLA","NFLA","MAC1147","MAC1147","B+",13,3.184615385,"Retained",3.46,"ENC1101","A-","Others","Others","Others","Others","Others","Others","Others","Others",756,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CHM1020_COP2334_ENC1101","B_B-_A-","CHM_SS_EF"
"758","D88D24456A5355209594D41D16DBA8D7FEF6FA6B",3.403703704,0,"Environmental Management","Environmental Management","M","White","White","ESCA","ESCA","MAC1105C","MAC1105C","B+",14,3.428571429,"Retained",3.67,"ENC1101","A","Others","Others","Others","Others","Others","Others","Others","Others",757,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC1005_BSC1005L_ENC1101_REL1300","B+_B_A_B+","BY_BY_EF_PR"
"759","D8B2C6CE587314A288341EC568AF87AC66ECA146",3.825,11,"Electrical Engineering","Electrical Engineering","M","White","White","SANT","SANT","MAC2312","MAC2312","A-",14,3.764285714,"Retained",4.48,"Others","Others","CHM2045","A","Others","Others","Others","Others","PSY2012","B+",758,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_MUH2930_PSY2012","A_A_A_B+","CHM_CHM_MUS_PSY"
"760","D8D028DFC60DF4C5CD44334A58D2FB931D483DCB",3.517142857,36,"Biomedical Sciences","Biomedical Sciences","F","White","White","MARI","Others","NoAttempt","NoAttempt","NoAttempt",14,3.507142857,"Retained",4.5,"Others","Others","CHM2045","B+","Others","Others","BSC2844","A","PSY2012","A-",759,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2844_CHM2045_CHM2045L_IDH1040_PSY2012","A_B+_A_B-_A-","BY_CHM_CHM_HON_PSY"
